"yr" "1" "2" "3" "4" "5" "6" "7" "8" "9" "10" "11" "12" "13" "14" "15"
"25" 2006 0.00954625957957958 0.050195816016016 0.16427358978979 0.416394601601602 0.587039587587588 0.686052406406406 0.815159096096096 0.913555855855856 1.10666313913914 1.20428029029029 1.30601257257257 1.38733059059059 1.46230870870871 1.48742058058058 1.61040545545546
"26" 2007 0.0115838322222222 0.0995133895895896 0.273126447447447 0.514410479479479 0.639381817817818 0.785917023023023 0.926239653653654 1.02737114414414 1.15450915915916 1.48927510510511 1.39682251251251 1.4524594994995 1.75484998998999 1.70960199199199 1.75392468468468
"27" 2008 0.015280061961962 0.0415946521521522 0.273844353553554 0.48411815015015 0.586544097097097 0.705903086086086 0.816260583583584 0.925305091091091 0.995611101101101 1.16010034034034 1.36113844844845 1.34932349349349 1.57719815815816 1.80115785785786 1.79752665665666
"28" 2009 0.0125202033033033 0.102060732132132 0.266612427427427 0.48830004004004 0.668553035035035 0.778152836836837 0.959035237237237 1.03204910510511 1.08027345945946 1.30664046046046 1.32300525525526 1.64511541541542 1.71459273273273 1.84747123123123 2.10180842842843
"29" 2010 0.0194041758758759 0.08989635995996 0.266107385385385 0.487666710710711 0.657985950950951 0.807360345345345 1.03484564564565 1.10870657457457 1.14288498498498 1.26234195195195 1.30250403403403 1.46023247247247 1.69242313313313 1.92495161161161 2.36587171171171
"30" 2011 0.0165369586586587 0.0945329166166166 0.243328997997998 0.499610936936937 0.640957966966967 0.748564952952953 0.891108766766767 1.06324874774775 1.16267924924925 1.2181596996997 1.34735631631632 1.42174941941942 1.52740927927928 1.60764006006006 1.92151564564565
"31" 2012 0.0160048354354354 0.0746591009009009 0.246783104104104 0.397262355355355 0.565881193193193 0.712780492492493 0.864383924924925 1.02629352052052 1.25370462462462 1.2735652952953 1.34435623623624 1.38449966966967 1.50952424424424 1.75160623623624 2.00951761761762
"32" 2013 0.0170013053053053 0.0710559252252252 0.25934498998999 0.487024570570571 0.554377913913914 0.692230665665666 0.924998611611612 1.08793665765766 1.21482827827828 1.34614623623624 1.41639119119119 1.47123920920921 1.59376510510511 1.75960870870871 1.90055822822823
"33" 2014 0.0180560798798799 0.115206835635636 0.306931573573574 0.434889781781782 0.552789811811812 0.681474817817818 0.735680528528528 0.998853564564565 1.10234627627628 1.2572693023023 1.49978128128128 1.48331771771772 1.51364394394394 1.6669685985986 1.79629387387387
"34" 2015 0.0180246607607608 0.101776675775776 0.330096125125125 0.449261389389389 0.574690337337337 0.646713597597598 0.750384296296296 0.82908492992993 1.06214443643644 1.0889643003003 1.37017735735736 1.51604815815816 1.38014355355355 1.49490345345345 1.70652778778779
