Year,Detail Record Count,Date Received from AKR,Date Loaded to Repository,Processor Federal Permit,Processor Name,Processor Vessel,Processor Plant/Operation,Vessel Federal Permit,Vessel Name,Vessel Length,Species Group,Species Group Name,Gear,FMP Area,Regulatory Area,FMP Subarea,NMFS Area,Retained/Discarded,# Distinct Processors,# Distinct Vessels,Conf Flag,Catch (mt),Reporting Area Code
2014,1,2018-01-28 22:25:02,2018-02-02 14:32:23,4092,"""Ohara Corporation""",CONSTELLATION,FCP,4092,CONSTELLATION,166,YSOL,Yellowfin Sole,NPT,BSAI,Bering Sea,BS,514,Discarded,1,1,1,1.2490049,514
2014,1,2018-01-28 22:25:02,2018-02-02 14:32:23,4092,"""Ohara Corporation""",CONSTELLATION,FCP,4092,CONSTELLATION,166,YSOL,Yellowfin Sole,NPT,BSAI,Bering Sea,BS,514,Retained,1,1,1,1076.3234751,514
2014,1,2018-01-28 22:25:02,2018-02-02 14:32:23,4092,"""Ohara Corporation""",CONSTELLATION,FCP,4092,CONSTELLATION,166,YSOL,Yellowfin Sole,NPT,BSAI,Bering Sea,BS,516,Retained,1,1,1,22.64251,516
2014,1,2018-01-28 22:25:02,2018-02-02 14:32:23,4092,"""Ohara Corporation""",CONSTELLATION,FCP,4092,CONSTELLATION,166,YSOL,Yellowfin Sole,NPT,BSAI,Bering Sea,BS,517,Discarded,1,1,1,2.88308,517
2014,1,2018-01-28 22:25:02,2018-02-02 14:32:23,4092,"""Ohara Corporation""",CONSTELLATION,FCP,4092,CONSTELLATION,166,YSOL,Yellowfin Sole,NPT,BSAI,Bering Sea,BS,517,Retained,1,1,1,3.55819,517
2014,1,2018-01-28 22:25:02,2018-02-02 14:32:23,4092,"""Ohara Corporation""",CONSTELLATION,FCP,4092,CONSTELLATION,166,YSOL,Yellowfin Sole,NPT,BSAI,Bering Sea,BS,519,Retained,1,1,1,0.02558,519
2014,1,2018-01-28 22:25:02,2018-02-02 14:32:23,4092,"""Ohara Corporation""",CONSTELLATION,FCP,4092,CONSTELLATION,166,YSOL,Yellowfin Sole,NPT,BSAI,Bering Sea,BS,521,Discarded,1,1,1,14.6833711,521
2014,1,2018-01-28 22:25:02,2018-02-02 14:32:23,4092,"""Ohara Corporation""",CONSTELLATION,FCP,4092,CONSTELLATION,166,YSOL,Yellowfin Sole,NPT,BSAI,Bering Sea,BS,521,Retained,1,1,1,1064.5370889,521
2014,1,2018-01-28 22:25:02,2018-02-02 14:32:23,4093,"""Fishing Company Of Alaska Inc""",ALASKA VICTORY,FLD,4093,ALASKA VICTORY,227,YSOL,Yellowfin Sole,NPT,BSAI,Bering Sea,BS,509,Discarded,1,1,1,4.3713855,509
2014,1,2018-01-28 22:25:02,2018-02-02 14:32:23,4093,"""Fishing Company Of Alaska Inc""",ALASKA VICTORY,FLD,4093,ALASKA VICTORY,227,YSOL,Yellowfin Sole,NPT,BSAI,Bering Sea,BS,509,Retained,1,1,1,440.8224945,509
2014,1,2018-01-28 22:25:02,2018-02-02 14:32:23,4093,"""Fishing Company Of Alaska Inc""",ALASKA VICTORY,FLD,4093,ALASKA VICTORY,227,YSOL,Yellowfin Sole,NPT,BSAI,Bering Sea,BS,513,Discarded,1,1,1,5.1993787,513
2014,1,2018-01-28 22:25:02,2018-02-02 14:32:23,4093,"""Fishing Company Of Alaska Inc""",ALASKA VICTORY,FLD,4093,ALASKA VICTORY,227,YSOL,Yellowfin Sole,NPT,BSAI,Bering Sea,BS,513,Retained,1,1,1,1579.8499513,513
2014,1,2018-01-28 22:25:02,2018-02-02 14:32:23,4093,"""Fishing Company Of Alaska Inc""",ALASKA VICTORY,FLD,4093,ALASKA VICTORY,227,YSOL,Yellowfin Sole,NPT,BSAI,Bering Sea,BS,514,Discarded,1,1,1,5.1075588,514
2014,1,2018-01-28 22:25:02,2018-02-02 14:32:23,4093,"""Fishing Company Of Alaska Inc""",ALASKA VICTORY,FLD,4093,ALASKA VICTORY,227,YSOL,Yellowfin Sole,NPT,BSAI,Bering Sea,BS,514,Retained,1,1,1,2080.4390212,514
2014,1,2018-01-28 22:25:02,2018-02-02 14:32:23,4093,"""Fishing Company Of Alaska Inc""",ALASKA VICTORY,FLD,4093,ALASKA VICTORY,227,YSOL,Yellowfin Sole,NPT,BSAI,Bering Sea,BS,516,Discarded,1,1,1,5.2679663,516
2014,1,2018-01-28 22:25:02,2018-02-02 14:32:23,4093,"""Fishing Company Of Alaska Inc""",ALASKA VICTORY,FLD,4093,ALASKA VICTORY,227,YSOL,Yellowfin Sole,NPT,BSAI,Bering Sea,BS,516,Retained,1,1,1,539.2146937,516
2014,1,2018-01-28 22:25:02,2018-02-02 14:32:23,4093,"""Fishing Company Of Alaska Inc""",ALASKA VICTORY,FLD,4093,ALASKA VICTORY,227,YSOL,Yellowfin Sole,NPT,BSAI,Bering Sea,BS,517,Retained,1,1,1,4.77663,517
2014,1,2018-01-28 22:25:02,2018-02-02 14:32:23,4093,"""Fishing Company Of Alaska Inc""",ALASKA VICTORY,FLD,4093,ALASKA VICTORY,227,YSOL,Yellowfin Sole,NPT,BSAI,Bering Sea,BS,521,Retained,1,1,1,111.22639,521
2014,1,2018-01-28 22:25:02,2018-02-02 14:32:23,4102,"""Shelfords Boat Ltd""",ALEUTIAN LADY,FCP,4102,ALEUTIAN LADY,165,YSOL,Yellowfin Sole,POT,BSAI,Bering Sea,BS,509,Discarded,1,1,1,11.03857,509
2014,1,2018-01-28 22:25:02,2018-02-02 14:32:23,4102,"""Shelfords Boat Ltd""",ALEUTIAN LADY,FCP,4102,ALEUTIAN LADY,165,YSOL,Yellowfin Sole,POT,BSAI,Bering Sea,BS,516,Discarded,1,1,1,33.35256,516
2014,1,2018-01-28 22:25:02,2018-02-02 14:32:23,4111,"""Phoenix Processor Ltd Partnership""",EXCELLENCE,FCP,134,WESTERN DAWN,113,YSOL,Yellowfin Sole,PTR,BSAI,Bering Sea,BS,509,Discarded,1,1,1,0.00227,509
2014,1,2018-01-28 22:25:02,2018-02-02 14:32:23,4111,"""Phoenix Processor Ltd Partnership""",EXCELLENCE,FCP,134,WESTERN DAWN,113,YSOL,Yellowfin Sole,PTR,BSAI,Bering Sea,BS,521,Discarded,1,1,1,0.35467,521
2014,1,2018-01-28 22:25:02,2018-02-02 14:32:23,4111,"""Phoenix Processor Ltd Partnership""",EXCELLENCE,FCP,517,VESTERAALEN,124,YSOL,Yellowfin Sole,PTR,BSAI,Bering Sea,BS,509,Discarded,1,1,1,26.40093,509
2014,1,2018-01-28 22:25:02,2018-02-02 14:32:23,4111,"""Phoenix Processor Ltd Partnership""",EXCELLENCE,FCP,517,VESTERAALEN,124,YSOL,Yellowfin Sole,PTR,BSAI,Bering Sea,BS,509,Retained,1,1,1,0.14322,509
2014,1,2018-01-28 22:25:02,2018-02-02 14:32:23,4111,"""Phoenix Processor Ltd Partnership""",EXCELLENCE,FCP,517,VESTERAALEN,124,YSOL,Yellowfin Sole,PTR,BSAI,Bering Sea,BS,517,Discarded,1,1,1,7.32806,517
2014,1,2018-01-28 22:25:02,2018-02-02 14:32:23,4111,"""Phoenix Processor Ltd Partnership""",EXCELLENCE,FCP,1242,MARK I,99,YSOL,Yellowfin Sole,PTR,BSAI,Bering Sea,BS,521,Discarded,1,1,1,0.00542,521
2014,1,2018-01-28 22:25:02,2018-02-02 14:32:23,4111,"""Phoenix Processor Ltd Partnership""",EXCELLENCE,FCP,1242,MARK I,99,YSOL,Yellowfin Sole,PTR,BSAI,Bering Sea,BS,524,Discarded,1,1,1,0.00133,524
2014,1,2018-01-28 22:25:02,2018-02-02 14:32:23,4111,"""Phoenix Processor Ltd Partnership""",EXCELLENCE,FCP,3404,TRAVELER,109,YSOL,Yellowfin Sole,PTR,BSAI,Bering Sea,BS,521,Discarded,1,1,1,0.01445,521
2014,1,2018-01-28 22:25:02,2018-02-02 14:32:23,4111,"""Phoenix Processor Ltd Partnership""",EXCELLENCE,FCP,3404,TRAVELER,109,YSOL,Yellowfin Sole,PTR,BSAI,Bering Sea,BS,524,Discarded,1,1,1,0.0032,524
2014,1,2018-01-28 22:25:02,2018-02-02 14:32:23,4111,"""Phoenix Processor Ltd Partnership""",EXCELLENCE,FCP,5946,MISTY DAWN,107,YSOL,Yellowfin Sole,PTR,BSAI,Bering Sea,BS,509,Discarded,1,1,1,2.993468,509
2014,1,2018-01-28 22:25:02,2018-02-02 14:32:23,4111,"""Phoenix Processor Ltd Partnership""",EXCELLENCE,FCP,5946,MISTY DAWN,107,YSOL,Yellowfin Sole,PTR,BSAI,Bering Sea,BS,509,Retained,1,1,1,0.006872,509
2014,1,2018-01-28 22:25:02,2018-02-02 14:32:23,4111,"""Phoenix Processor Ltd Partnership""",EXCELLENCE,FCP,5946,MISTY DAWN,107,YSOL,Yellowfin Sole,PTR,BSAI,Bering Sea,BS,513,Discarded,1,1,1,0.0045,513
2014,1,2018-01-28 22:25:02,2018-02-02 14:32:23,4111,"""Phoenix Processor Ltd Partnership""",EXCELLENCE,FCP,5946,MISTY DAWN,107,YSOL,Yellowfin Sole,PTR,BSAI,Bering Sea,BS,517,Discarded,1,1,1,0.77115,517
2014,1,2018-01-28 22:25:02,2018-02-02 14:32:23,4111,"""Phoenix Processor Ltd Partnership""",EXCELLENCE,FCP,5946,MISTY DAWN,107,YSOL,Yellowfin Sole,PTR,BSAI,Bering Sea,BS,521,Discarded,1,1,1,0.14738,521
2014,1,2018-01-28 22:25:02,2018-02-02 14:32:23,4306,"""Shelfords Boat Ltd""",ALASKAN LADY,FCP,4306,ALASKAN LADY,180,YSOL,Yellowfin Sole,HAL,BSAI,Bering Sea,BS,509,Discarded,1,1,1,0.47044,509
2014,1,2018-01-28 22:25:02,2018-02-02 14:32:23,4306,"""Shelfords Boat Ltd""",ALASKAN LADY,FCP,4306,ALASKAN LADY,180,YSOL,Yellowfin Sole,HAL,BSAI,Bering Sea,BS,513,Discarded,1,1,1,1.12686,513
2014,1,2018-01-28 22:25:02,2018-02-02 14:32:23,4306,"""Shelfords Boat Ltd""",ALASKAN LADY,FCP,4306,ALASKAN LADY,180,YSOL,Yellowfin Sole,HAL,BSAI,Bering Sea,BS,517,Discarded,1,1,1,0.07318,517
2014,1,2018-01-28 22:25:02,2018-02-02 14:32:23,4306,"""Shelfords Boat Ltd""",ALASKAN LADY,FCP,4306,ALASKAN LADY,180,YSOL,Yellowfin Sole,HAL,BSAI,Bering Sea,BS,521,Discarded,1,1,1,0.00505,521
2014,1,2018-01-28 22:25:02,2018-02-02 14:32:23,4377,"""Blue Attu LLC""",BLUE ATTU,FCP,4377,BLUE ATTU,135,YSOL,Yellowfin Sole,HAL,BSAI,Bering Sea,BS,509,Discarded,1,1,1,6.23339,509
2014,1,2018-01-28 22:25:02,2018-02-02 14:32:23,4377,"""Blue Attu LLC""",BLUE ATTU,FCP,4377,BLUE ATTU,135,YSOL,Yellowfin Sole,HAL,BSAI,Bering Sea,BS,513,Discarded,1,1,1,17.85407,513
2014,1,2018-01-28 22:25:02,2018-02-02 14:32:23,4377,"""Blue Attu LLC""",BLUE ATTU,FCP,4377,BLUE ATTU,135,YSOL,Yellowfin Sole,HAL,BSAI,Bering Sea,BS,514,Discarded,1,1,1,0.20623,514
2014,1,2018-01-28 22:25:02,2018-02-02 14:32:23,4377,"""Blue Attu LLC""",BLUE ATTU,FCP,4377,BLUE ATTU,135,YSOL,Yellowfin Sole,HAL,BSAI,Bering Sea,BS,516,Discarded,1,1,1,0.72416,516
2014,1,2018-01-28 22:25:02,2018-02-02 14:32:23,4377,"""Blue Attu LLC""",BLUE ATTU,FCP,4377,BLUE ATTU,135,YSOL,Yellowfin Sole,HAL,BSAI,Bering Sea,BS,517,Discarded,1,1,1,0.86072,517
2014,1,2018-01-28 22:25:02,2018-02-02 14:32:23,4377,"""Blue Attu LLC""",BLUE ATTU,FCP,4377,BLUE ATTU,135,YSOL,Yellowfin Sole,HAL,BSAI,Bering Sea,BS,521,Discarded,1,1,1,0.01438,521
2014,1,2018-01-28 22:25:02,2018-02-02 14:32:23,4377,"""Blue Attu LLC""",BLUE ATTU,FCP,4377,BLUE ATTU,135,YSOL,Yellowfin Sole,HAL,BSAI,Bering Sea,BS,524,Discarded,1,1,1,0.29128,524
2014,1,2018-01-28 22:25:02,2018-02-02 14:32:23,4450,"""Explorer Limited Partnership""",FRONTIER EXPLORER,FCP,4450,FRONTIER EXPLORER,135,YSOL,Yellowfin Sole,HAL,BSAI,Bering Sea,BS,509,Discarded,1,1,1,179.37117,509
2014,1,2018-01-28 22:25:02,2018-02-02 14:32:23,4450,"""Explorer Limited Partnership""",FRONTIER EXPLORER,FCP,4450,FRONTIER EXPLORER,135,YSOL,Yellowfin Sole,HAL,BSAI,Bering Sea,BS,513,Discarded,1,1,1,0.93377,513
2014,1,2018-01-28 22:25:02,2018-02-02 14:32:23,4450,"""Explorer Limited Partnership""",FRONTIER EXPLORER,FCP,4450,FRONTIER EXPLORER,135,YSOL,Yellowfin Sole,HAL,BSAI,Bering Sea,BS,516,Discarded,1,1,1,14.96449,516
2014,1,2018-01-28 22:25:02,2018-02-02 14:32:23,4450,"""Explorer Limited Partnership""",FRONTIER EXPLORER,FCP,4450,FRONTIER EXPLORER,135,YSOL,Yellowfin Sole,HAL,BSAI,Bering Sea,BS,517,Discarded,1,1,1,9.99297,517
2014,1,2018-01-28 22:25:02,2018-02-02 14:32:23,4450,"""Explorer Limited Partnership""",FRONTIER EXPLORER,FCP,4450,FRONTIER EXPLORER,135,YSOL,Yellowfin Sole,HAL,BSAI,Bering Sea,BS,521,Discarded,1,1,1,30.12833,521
2014,1,2018-01-28 22:25:02,2018-02-02 14:32:23,4450,"""Explorer Limited Partnership""",FRONTIER EXPLORER,FCP,4450,FRONTIER EXPLORER,135,YSOL,Yellowfin Sole,HAL,BSAI,Bering Sea,BS,524,Discarded,1,1,1,10.23734,524
2014,1,2018-01-28 22:25:02,2018-02-02 14:32:23,4463,"""Clipper Seafoods Ltd""",CLIPPER EPIC,FCP,4463,CLIPPER EPIC,172,YSOL,Yellowfin Sole,HAL,BSAI,Bering Sea,BS,509,Discarded,1,1,1,0.69201,509
2014,1,2018-01-28 22:25:02,2018-02-02 14:32:23,4463,"""Clipper Seafoods Ltd""",CLIPPER EPIC,FCP,4463,CLIPPER EPIC,172,YSOL,Yellowfin Sole,HAL,BSAI,Bering Sea,BS,513,Discarded,1,1,1,0.40957,513
2014,1,2018-01-28 22:25:02,2018-02-02 14:32:23,4463,"""Clipper Seafoods Ltd""",CLIPPER EPIC,FCP,4463,CLIPPER EPIC,172,YSOL,Yellowfin Sole,HAL,BSAI,Bering Sea,BS,517,Discarded,1,1,1,0.13972,517
2014,1,2018-01-28 22:25:02,2018-02-02 14:32:23,4463,"""Clipper Seafoods Ltd""",CLIPPER EPIC,FCP,4463,CLIPPER EPIC,172,YSOL,Yellowfin Sole,HAL,BSAI,Bering Sea,BS,521,Discarded,1,1,1,0.0161,521
2014,1,2018-01-28 22:25:02,2018-02-02 14:32:23,4533,"""Beauty Bay Of Washington LLC""",BEAUTY BAY,FLD,4533,BEAUTY BAY,124,YSOL,Yellowfin Sole,HAL,BSAI,Bering Sea,BS,509,Discarded,1,1,1,5.0745,509
2014,1,2018-01-28 22:25:02,2018-02-02 14:32:23,4533,"""Beauty Bay Of Washington LLC""",BEAUTY BAY,FLD,4533,BEAUTY BAY,124,YSOL,Yellowfin Sole,HAL,BSAI,Bering Sea,BS,513,Discarded,1,1,1,10.2793,513
2014,1,2018-01-28 22:25:02,2018-02-02 14:32:23,4533,"""Beauty Bay Of Washington LLC""",BEAUTY BAY,FLD,4533,BEAUTY BAY,124,YSOL,Yellowfin Sole,HAL,BSAI,Bering Sea,BS,517,Discarded,1,1,1,0.04954,517
2014,1,2018-01-28 22:25:02,2018-02-02 14:32:23,4533,"""Beauty Bay Of Washington LLC""",BEAUTY BAY,FLD,4533,BEAUTY BAY,124,YSOL,Yellowfin Sole,HAL,BSAI,Bering Sea,BS,521,Discarded,1,1,1,0.97749,521
2014,1,2018-01-28 22:25:02,2018-02-02 14:32:23,4540,"""Bering Prowler Fisheries Llc""",BERING PROWLER,FCP,4540,BERING PROWLER,124,YSOL,Yellowfin Sole,HAL,BSAI,Bering Sea,BS,513,Discarded,1,1,1,0.70424,513
2014,1,2018-01-28 22:25:02,2018-02-02 14:32:23,4540,"""Bering Prowler Fisheries Llc""",BERING PROWLER,FCP,4540,BERING PROWLER,124,YSOL,Yellowfin Sole,HAL,BSAI,Bering Sea,BS,514,Discarded,1,1,1,0.82003,514
2014,1,2018-01-28 22:25:02,2018-02-02 14:32:23,4540,"""Bering Prowler Fisheries Llc""",BERING PROWLER,FCP,4540,BERING PROWLER,124,YSOL,Yellowfin Sole,HAL,BSAI,Bering Sea,BS,521,Discarded,1,1,1,2.83452,521
2014,1,2018-01-28 22:25:02,2018-02-02 14:32:23,4540,"""Bering Prowler Fisheries Llc""",BERING PROWLER,FCP,4540,BERING PROWLER,124,YSOL,Yellowfin Sole,HAL,BSAI,Bering Sea,BS,524,Discarded,1,1,1,3.34672,524
2014,1,2018-01-28 22:25:02,2018-02-02 14:32:23,4569,"""Coastal Villages Longline LLC""",LILLI ANN,FCP,4569,LILLI ANN,141,YSOL,Yellowfin Sole,HAL,BSAI,Bering Sea,BS,509,Discarded,1,1,1,22.64198,509
2014,1,2018-01-28 22:25:02,2018-02-02 14:32:23,4569,"""Coastal Villages Longline LLC""",LILLI ANN,FCP,4569,LILLI ANN,141,YSOL,Yellowfin Sole,HAL,BSAI,Bering Sea,BS,513,Discarded,1,1,1,158.43511,513
2014,1,2018-01-28 22:25:02,2018-02-02 14:32:23,4569,"""Coastal Villages Longline LLC""",LILLI ANN,FCP,4569,LILLI ANN,141,YSOL,Yellowfin Sole,HAL,BSAI,Bering Sea,BS,514,Discarded,1,1,1,42.94486,514
2014,1,2018-01-28 22:25:02,2018-02-02 14:32:23,4569,"""Coastal Villages Longline LLC""",LILLI ANN,FCP,4569,LILLI ANN,141,YSOL,Yellowfin Sole,HAL,BSAI,Bering Sea,BS,516,Discarded,1,1,1,0.9222,516
2014,1,2018-01-28 22:25:02,2018-02-02 14:32:23,4569,"""Coastal Villages Longline LLC""",LILLI ANN,FCP,4569,LILLI ANN,141,YSOL,Yellowfin Sole,HAL,BSAI,Bering Sea,BS,517,Discarded,1,1,1,5.08518,517
2014,1,2018-01-28 22:25:02,2018-02-02 14:32:23,4569,"""Coastal Villages Longline LLC""",LILLI ANN,FCP,4569,LILLI ANN,141,YSOL,Yellowfin Sole,HAL,BSAI,Bering Sea,BS,521,Discarded,1,1,1,0.05933,521
2014,1,2018-01-28 22:25:02,2018-02-02 14:32:23,4569,"""Coastal Villages Longline LLC""",LILLI ANN,FCP,4569,LILLI ANN,141,YSOL,Yellowfin Sole,HAL,BSAI,Bering Sea,BS,524,Discarded,1,1,1,0.60196,524
2014,1,2018-01-28 22:25:02,2018-02-02 14:32:23,4573,"""Blue Ballad LLC""",BLUE BALLARD,FCP,4573,BLUE BALLARD,107,YSOL,Yellowfin Sole,HAL,BSAI,Bering Sea,BS,509,Discarded,1,1,1,1.38266,509
2014,1,2018-01-28 22:25:02,2018-02-02 14:32:23,4573,"""Blue Ballad LLC""",BLUE BALLARD,FCP,4573,BLUE BALLARD,107,YSOL,Yellowfin Sole,HAL,BSAI,Bering Sea,BS,513,Discarded,1,1,1,0.5546,513
2014,1,2018-01-28 22:25:02,2018-02-02 14:32:23,4573,"""Blue Ballad LLC""",BLUE BALLARD,FCP,4573,BLUE BALLARD,107,YSOL,Yellowfin Sole,HAL,BSAI,Bering Sea,BS,517,Discarded,1,1,1,0.04824,517
2014,1,2018-01-28 22:25:02,2018-02-02 14:32:23,4573,"""Blue Ballad LLC""",BLUE BALLARD,FCP,4573,BLUE BALLARD,107,YSOL,Yellowfin Sole,HAL,BSAI,Bering Sea,BS,521,Discarded,1,1,1,3.33435,521
2014,1,2018-01-28 22:25:02,2018-02-02 14:32:23,4573,"""Blue Ballad LLC""",BLUE BALLARD,FCP,4573,BLUE BALLARD,107,YSOL,Yellowfin Sole,HAL,BSAI,Bering Sea,BS,524,Discarded,1,1,1,0.37362,524
2014,1,2018-01-28 22:25:02,2018-02-02 14:32:23,4578,"""Siberian Sea Fisheries LLC""",SIBERIAN SEA,FLD,4578,SIBERIAN SEA,136,YSOL,Yellowfin Sole,HAL,BSAI,Bering Sea,BS,509,Discarded,1,1,1,36.60457,509
2014,1,2018-01-28 22:25:02,2018-02-02 14:32:23,4578,"""Siberian Sea Fisheries LLC""",SIBERIAN SEA,FLD,4578,SIBERIAN SEA,136,YSOL,Yellowfin Sole,HAL,BSAI,Bering Sea,BS,513,Discarded,1,1,1,88.23787,513
2014,1,2018-01-28 22:25:02,2018-02-02 14:32:23,4578,"""Siberian Sea Fisheries LLC""",SIBERIAN SEA,FLD,4578,SIBERIAN SEA,136,YSOL,Yellowfin Sole,HAL,BSAI,Bering Sea,BS,514,Discarded,1,1,1,70.96558,514
2014,1,2018-01-28 22:25:02,2018-02-02 14:32:23,4578,"""Siberian Sea Fisheries LLC""",SIBERIAN SEA,FLD,4578,SIBERIAN SEA,136,YSOL,Yellowfin Sole,HAL,BSAI,Bering Sea,BS,516,Discarded,1,1,1,1.1955,516
2014,1,2018-01-28 22:25:02,2018-02-02 14:32:23,4578,"""Siberian Sea Fisheries LLC""",SIBERIAN SEA,FLD,4578,SIBERIAN SEA,136,YSOL,Yellowfin Sole,HAL,BSAI,Bering Sea,BS,517,Discarded,1,1,1,2.38862,517
2014,1,2018-01-28 22:25:02,2018-02-02 14:32:23,4578,"""Siberian Sea Fisheries LLC""",SIBERIAN SEA,FLD,4578,SIBERIAN SEA,136,YSOL,Yellowfin Sole,HAL,BSAI,Bering Sea,BS,521,Discarded,1,1,1,4.7994,521
2014,1,2018-01-28 22:25:02,2018-02-02 14:32:23,4578,"""Siberian Sea Fisheries LLC""",SIBERIAN SEA,FLD,4578,SIBERIAN SEA,136,YSOL,Yellowfin Sole,HAL,BSAI,Bering Sea,BS,524,Discarded,1,1,1,0.21613,524
2014,1,2018-01-28 22:25:02,2018-02-02 14:32:23,4598,"""Alaskan Leader Partnership""",ALASKAN LEADER,FLD,4598,ALASKAN LEADER,150,YSOL,Yellowfin Sole,HAL,BSAI,Bering Sea,BS,514,Discarded,1,1,1,0.41735,514
2014,1,2018-01-28 22:25:02,2018-02-02 14:32:23,4598,"""Alaskan Leader Partnership""",ALASKAN LEADER,FLD,4598,ALASKAN LEADER,150,YSOL,Yellowfin Sole,HAL,BSAI,Bering Sea,BS,521,Discarded,1,1,1,0.006,521
2014,1,2018-01-28 22:25:02,2018-02-02 14:32:23,4618,"""Seldovia Fisheries Inc""",BLUE PACIFIC,FCP,4618,BLUE PACIFIC,180,YSOL,Yellowfin Sole,HAL,BSAI,Bering Sea,BS,509,Discarded,1,1,1,0.09375,509
2014,1,2018-01-28 22:25:02,2018-02-02 14:32:23,4618,"""Seldovia Fisheries Inc""",BLUE PACIFIC,FCP,4618,BLUE PACIFIC,180,YSOL,Yellowfin Sole,HAL,BSAI,Bering Sea,BS,514,Discarded,1,1,1,0.48767,514
2014,1,2018-01-28 22:25:02,2018-02-02 14:32:23,4618,"""Seldovia Fisheries Inc""",BLUE PACIFIC,FCP,4618,BLUE PACIFIC,180,YSOL,Yellowfin Sole,HAL,BSAI,Bering Sea,BS,521,Discarded,1,1,1,8.86594,521
2014,1,2018-01-28 22:25:02,2018-02-02 14:32:23,4618,"""Seldovia Fisheries Inc""",BLUE PACIFIC,FCP,4618,BLUE PACIFIC,180,YSOL,Yellowfin Sole,HAL,BSAI,Bering Sea,BS,524,Discarded,1,1,1,0.79243,524
2014,1,2018-01-28 22:25:02,2018-02-02 14:32:23,4635,"""O'Hara Corporation""",DEFENDER,FCP,4635,DEFENDER,123,YSOL,Yellowfin Sole,NPT,BSAI,Bering Sea,BS,509,Discarded,1,1,1,14.9950607,509
2014,1,2018-01-28 22:25:02,2018-02-02 14:32:23,4635,"""O'Hara Corporation""",DEFENDER,FCP,4635,DEFENDER,123,YSOL,Yellowfin Sole,NPT,BSAI,Bering Sea,BS,509,Retained,1,1,1,1847.7269193,509
2014,1,2018-01-28 22:25:02,2018-02-02 14:32:23,4635,"""O'Hara Corporation""",DEFENDER,FCP,4635,DEFENDER,123,YSOL,Yellowfin Sole,NPT,BSAI,Bering Sea,BS,513,Discarded,1,1,1,21.7441234,513
2014,1,2018-01-28 22:25:02,2018-02-02 14:32:23,4635,"""O'Hara Corporation""",DEFENDER,FCP,4635,DEFENDER,123,YSOL,Yellowfin Sole,NPT,BSAI,Bering Sea,BS,513,Retained,1,1,1,2597.2566966,513
2014,1,2018-01-28 22:25:02,2018-02-02 14:32:23,4635,"""O'Hara Corporation""",DEFENDER,FCP,4635,DEFENDER,123,YSOL,Yellowfin Sole,NPT,BSAI,Bering Sea,BS,514,Discarded,1,1,1,1.2868167,514
2014,1,2018-01-28 22:25:02,2018-02-02 14:32:23,4635,"""O'Hara Corporation""",DEFENDER,FCP,4635,DEFENDER,123,YSOL,Yellowfin Sole,NPT,BSAI,Bering Sea,BS,514,Retained,1,1,1,1182.3858333,514
2014,1,2018-01-28 22:25:02,2018-02-02 14:32:23,4635,"""O'Hara Corporation""",DEFENDER,FCP,4635,DEFENDER,123,YSOL,Yellowfin Sole,NPT,BSAI,Bering Sea,BS,516,Retained,1,1,1,28.52869,516
2014,1,2018-01-28 22:25:02,2018-02-02 14:32:23,4635,"""O'Hara Corporation""",DEFENDER,FCP,4635,DEFENDER,123,YSOL,Yellowfin Sole,NPT,BSAI,Bering Sea,BS,517,Discarded,1,1,1,0.02682,517
2014,1,2018-01-28 22:25:02,2018-02-02 14:32:23,4635,"""O'Hara Corporation""",DEFENDER,FCP,4635,DEFENDER,123,YSOL,Yellowfin Sole,NPT,BSAI,Bering Sea,BS,517,Retained,1,1,1,2.50268,517
2014,1,2018-01-28 22:25:02,2018-02-02 14:32:23,4635,"""O'Hara Corporation""",DEFENDER,FCP,4635,DEFENDER,123,YSOL,Yellowfin Sole,NPT,BSAI,Bering Sea,BS,521,Discarded,1,1,1,0.0006504,521
2014,1,2018-01-28 22:25:02,2018-02-02 14:32:23,4635,"""O'Hara Corporation""",DEFENDER,FCP,4635,DEFENDER,123,YSOL,Yellowfin Sole,NPT,BSAI,Bering Sea,BS,521,Retained,1,1,1,832.2639096,521
2014,1,2018-01-28 22:25:02,2018-02-02 14:32:23,4635,"""O'Hara Corporation""",DEFENDER,FCP,4635,DEFENDER,123,YSOL,Yellowfin Sole,NPT,BSAI,Bering Sea,BS,524,Retained,1,1,1,0.08187,524
2014,1,2018-01-28 22:25:02,2018-02-02 14:32:23,5293,"""Icicle Seafoods Inc""",GORDON JENSEN,FLD,236,ROYAL ATLANTIC,124,YSOL,Yellowfin Sole,NPT,BSAI,Bering Sea,BS,509,Discarded,1,1,1,0.0096707783,509
2014,1,2018-01-28 22:25:02,2018-02-02 14:32:23,5293,"""Icicle Seafoods Inc""",GORDON JENSEN,FLD,236,ROYAL ATLANTIC,124,YSOL,Yellowfin Sole,NPT,BSAI,Bering Sea,BS,517,Discarded,1,1,1,0.0014354158,517
2014,1,2018-01-28 22:25:02,2018-02-02 14:32:23,5293,"""Icicle Seafoods Inc""",GORDON JENSEN,FLD,249,HALF MOON BAY,122,YSOL,Yellowfin Sole,NPT,BSAI,Bering Sea,BS,509,Discarded,1,1,1,0.0275198976,509
2014,1,2018-01-28 22:25:02,2018-02-02 14:32:23,5293,"""Icicle Seafoods Inc""",GORDON JENSEN,FLD,249,HALF MOON BAY,122,YSOL,Yellowfin Sole,NPT,BSAI,Bering Sea,BS,517,Discarded,1,1,1,0.0061624768,517
